system:index,aspect,aspect_northness,elevation,slope,twi,.geo
000000000000000000f2,137.4112990155836,101.86563680103936,98.27297744908375,9.218677498340265,2.1348614034187343,"{""type"":""Point"",""coordinates"":[127.08144593471435,38.14286502870862]}"
00000000000000000108,197.91364364932755,113.81967195440136,488.5338827114791,24.301670416238384,0.875315750366365,"{""type"":""Point"",""coordinates"":[128.19604729313474,37.638772572818674]}"
0000000000000000014e,122.45051766356873,66.11095041026445,738.9347228387725,23.313873813240146,0.879906981468449,"{""type"":""Point"",""coordinates"":[128.25543360096455,37.92676807345653]}"
00000000000000000102,154.1807660861449,74.13752722326329,698.1264751210123,28.355494215282654,0.6661688316241317,"{""type"":""Point"",""coordinates"":[129.11669559213445,37.14659483494353]}"
0000000000000000012b,226.40800014273245,87.27718960195546,557.0698603008087,21.729668682759733,1.0316562873472348,"{""type"":""Point"",""coordinates"":[128.3792672963198,38.1635463393945]}"
00000000000000000086,185.0035695246877,95.11069128474075,144.5692833575863,20.205458383160213,1.1412056627291718,"{""type"":""Point"",""coordinates"":[129.05992677662303,37.47358071519271]}"
00000000000000000094,176.25238120747855,114.56542561739978,209.23535651149112,22.89959465009556,1.0468758533856695,"{""type"":""Point"",""coordinates"":[127.72345838618737,38.102528000579156]}"
0000000000000000009d,169.54071195130462,117.546428558588,502.52308035248825,23.77749094870514,0.9024410237637975,"{""type"":""Point"",""coordinates"":[128.2254015553696,37.60947181979648]}"
000000000000000000b0,167.75510086455324,87.93185878962537,128.50616714697406,18.66431195965419,1.1865266521558826,"{""type"":""Point"",""coordinates"":[129.0965850463834,37.46191124773584]}"
000000000000000000cb,124.71526484419036,102.12365936677153,248.2516144684921,19.32426733457496,1.2237831235005374,"{""type"":""Point"",""coordinates"":[127.65949258157572,38.17125166601486]}"
000000000000000000d0,210.3237491135165,101.18831605965808,488.0564469387977,19.14156733853405,1.3831703016680226,"{""type"":""Point"",""coordinates"":[128.7373018972041,37.51967444278219]}"
000000000000000000ea,131.13247797518346,67.3174828576641,130.80711518719767,14.340271344309683,1.4142440556022815,"{""type"":""Point"",""coordinates"":[128.7192469970387,37.988852137423656]}"
000000000000000000f5,136.28285183404964,97.36465051545653,215.42867903953635,13.458971526138704,1.5757337267036058,"{""type"":""Point"",""coordinates"":[127.16231619141968,37.780652250137216]}"
000000000000000000fe,203.23200635218524,100.19483163099576,351.6120258418451,25.4054029667593,0.8743443180992225,"{""type"":""Point"",""coordinates"":[128.52278792282598,37.319616874019346]}"
0000000000000000011b,222.84483398521138,79.85264938476028,123.15794958175117,14.558936677420274,1.4725974353364948,"{""type"":""Point"",""coordinates"":[127.06118823862857,38.15505621098875]}"
00000000000000000127,185.90420198738295,87.06837041039415,202.91918787102406,11.655253110429642,1.7160485531388967,"{""type"":""Point"",""coordinates"":[127.14455113282273,37.960242545064744]}"
00000000000000000146,274.90729474518855,74.76079434873498,358.87198875513593,21.854696172421278,0.9734593730536921,"{""type"":""Point"",""coordinates"":[127.03641347317563,37.4264480170578]}"
0000000000000000014d,267.68913244506496,78.46712171531992,632.543107883952,25.47042483601337,0.7697008823182694,"{""type"":""Point"",""coordinates"":[127.52478759785218,37.54832862615163]}"
0000000000000000007d,223.03666779560868,107.66239470213942,211.656363269512,18.394197718576383,1.1861732895271422,"{""type"":""Point"",""coordinates"":[127.36338597612163,37.44912254591456]}"
000000000000000000fb,178.84000245157227,73.1999726000728,60.60282363460033,9.263774772598628,2.295431185796982,"{""type"":""Point"",""coordinates"":[127.26383208600241,37.40313583675038]}"
0000000000000000012c,218.60866102287437,70.29430971662114,538.2656474684027,19.842031476936512,1.1313850372205398,"{""type"":""Point"",""coordinates"":[128.67426358561156,37.43093387271756]}"
00000000000000000088,189.51738418987208,80.79794227956617,726.973127271674,24.43973094689894,0.8929655595341496,"{""type"":""Point"",""coordinates"":[128.99555965291654,37.09360733712543]}"
0000000000000000008c,182.4654857085025,120.35653924559396,674.4404376364449,18.914677519626412,1.132422822284682,"{""type"":""Point"",""coordinates"":[129.23514269341715,37.21093966314476]}"
000000000000000000cc,120.24530007294986,93.17016885219657,162.42774940839465,15.711705780830215,1.3615428125986484,"{""type"":""Point"",""coordinates"":[128.37534774649382,38.36286369738248]}"
000000000000000000d5,155.41715115234527,114.3212625133847,146.24002342778695,10.571052310080415,1.9559308843602692,"{""type"":""Point"",""coordinates"":[127.23528046195719,37.65484763211634]}"
000000000000000000dd,165.6371145669813,87.23337135664552,66.00486316971391,12.309279714503324,1.780788960747944,"{""type"":""Point"",""coordinates"":[127.05201140866056,38.01067943708027]}"
000000000000000000de,210.33162357748557,109.78704252720007,251.76839356769827,14.73652138504511,1.6001071090876022,"{""type"":""Point"",""coordinates"":[128.00113552698758,38.090515182341164]}"
000000000000000000ef,97.8354300227648,80.92475368258522,382.3016887760073,15.767550679514981,1.4556839292158468,"{""type"":""Point"",""coordinates"":[128.35583472028392,37.35861617183277]}"
000000000000000000f7,202.73003656024537,99.36980130926656,339.16045885444555,24.56533930567888,0.8580593012472594,"{""type"":""Point"",""coordinates"":[128.06262207141353,37.617252951134745]}"
00000000000000000104,170.37840596016,77.54356527759751,624.7834790197185,17.18973487962845,1.5110377386717306,"{""type"":""Point"",""coordinates"":[128.8849917831953,37.384327348506936]}"
00000000000000000114,208.48367433136718,53.473358484622906,856.296500057271,20.171750615657764,1.034175018565246,"{""type"":""Point"",""coordinates"":[128.21662158539536,37.93683672363521]}"
00000000000000000122,171.8333613142206,105.83096805535214,347.1197343839861,19.75707708079572,1.1452914967726462,"{""type"":""Point"",""coordinates"":[127.38632359194057,38.0944391912682]}"
00000000000000000125,241.47552685491613,59.79919700290829,259.78410409593,12.92324250368907,1.5796768392700975,"{""type"":""Point"",""coordinates"":[127.31044306931408,37.89200492164387]}"
0000000000000000012d,193.6263898148348,99.93260428539682,570.2947841172213,22.341150705749936,0.9354998573280424,"{""type"":""Point"",""coordinates"":[127.9553762319771,37.842392963323235]}"
00000000000000000148,185.47256826905436,113.20224044089342,620.3852601436787,23.00788543101867,1.0355676842935782,"{""type"":""Point"",""coordinates"":[128.71150599760992,37.565870729695895]}"
00000000000000000109,155.0999877906016,85.10586266581439,280.1711578100649,23.359839697781492,0.9020024273374523,"{""type"":""Point"",""coordinates"":[127.09412761811036,37.6992469013055]}"
000000000000000000f1,208.13253540679162,106.72826141684705,791.2275852891884,12.244786983823285,1.6230235404676743,"{""type"":""Point"",""coordinates"":[128.80326983818878,37.5881974486705]}"
000000000000000000fd,185.48764969119736,97.69197256842648,82.84639897795499,7.911913212300433,2.64042449375388,"{""type"":""Point"",""coordinates"":[127.20345585773876,37.74891682793984]}"
00000000000000000082,125.78524517680559,103.37304043682846,213.01721863350917,15.956640676954704,1.4983387328140931,"{""type"":""Point"",""coordinates"":[127.75856042968012,37.62888674578319]}"
00000000000000000144,237.93753247544407,64.01441282605349,546.7316605568036,23.982838631534058,0.9324814049275951,"{""type"":""Point"",""coordinates"":[128.63182632088592,37.85032124499625]}"
0000000000000000006a,188.9689488428657,97.02997256466124,192.42988425037817,18.484425559022164,1.190736550928674,"{""type"":""Point"",""coordinates"":[129.31949550804518,37.11506007229356]}"
00000000000000000072,164.93252706642977,109.7861849951759,156.92434572402027,15.754200147392323,1.376052936884093,"{""type"":""Point"",""coordinates"":[128.46968894748156,38.33249721920852]}"
000000000000000000b8,167.50263908117978,88.41201342496862,53.20169128978645,9.390288608351817,2.0490271984233823,"{""type"":""Point"",""coordinates"":[128.46611720753776,38.34888441557993]}"
0000000000000000005e,183.51497893192462,123.3938609868388,342.29168624106524,18.778965893568277,1.1969785709926288,"{""type"":""Point"",""coordinates"":[128.39431230327412,37.22617195234332]}"
000000000000000000a1,196.2148469230049,85.74686765435291,99.37195301661244,15.937974883727618,1.4742596795447387,"{""type"":""Point"",""coordinates"":[127.401127807438,37.63831774451122]}"
000000000000000000cf,218.44026517046666,51.43960045743693,809.3009041526695,20.41249731970551,1.038381599960668,"{""type"":""Point"",""coordinates"":[128.38916650065843,38.05305427439117]}"
000000000000000000d3,245.7589037558769,81.93934938298614,205.11577482669466,21.738347385446293,1.0141274067135433,"{""type"":""Point"",""coordinates"":[127.40167627686759,37.79963910242279]}"
000000000000000000db,196.90287233773873,91.06774401881941,77.90143634926994,7.933132727909055,2.175594530459765,"{""type"":""Point"",""coordinates"":[127.51674337955176,37.349314487035286]}"
000000000000000000e4,150.81717740857073,105.88630556328587,121.86492054255866,15.250234017254037,1.4233365467880577,"{""type"":""Point"",""coordinates"":[127.71931588130876,37.21603195654779]}"
000000000000000000ee,198.02171781564817,60.058279311149825,187.95624113347807,15.833623646452486,1.5727362216436545,"{""type"":""Point"",""coordinates"":[127.89631543852424,37.6881169850761]}"
00000000000000000117,95.00252643062716,91.35830097540314,183.0894083702368,18.316435436060488,1.1716698581223728,"{""type"":""Point"",""coordinates"":[127.56336774016658,37.748974796253535]}"
0000000000000000011c,170.6996336735022,143.9749349922062,307.27931057852476,14.661574240862349,1.47432982691098,"{""type"":""Point"",""coordinates"":[127.37617467794294,38.19492949260865]}"
0000000000000000012a,193.70537536121847,98.18984522040168,545.5873599660284,23.874571306216005,0.8760306449125734,"{""type"":""Point"",""coordinates"":[127.86722872235258,37.54189860243256]}"
000000000000000000b3,161.2136903450045,76.04561039674255,470.0922107529834,21.435647213119484,1.0445334253826704,"{""type"":""Point"",""coordinates"":[128.16147142356633,37.24110102267026]}"
00000000000000000111,155.0999877906016,85.10586266581439,280.1711578100649,23.359839697781492,0.9020024273374523,"{""type"":""Point"",""coordinates"":[127.09412761811036,37.6992469013055]}"
0000000000000000009b,193.13720496872187,88.0086698689863,162.29118813687236,8.964258250503423,2.039583066492648,"{""type"":""Point"",""coordinates"":[127.35849880136706,37.99869783254967]}"
000000000000000000a3,139.43064482612843,106.60146391796901,381.9485407396261,24.368662983583782,0.8544534022628144,"{""type"":""Point"",""coordinates"":[128.0018534422572,37.87015532648198]}"
000000000000000000d2,173.89398784891642,58.59726208876134,613.1234802242184,23.1406990078277,0.9042712089086058,"{""type"":""Point"",""coordinates"":[127.61965943186529,38.305568707946755]}"
000000000000000000d9,180.74668590689308,71.59003959322709,392.9213448056775,17.74630540987785,1.2353515228962548,"{""type"":""Point"",""coordinates"":[128.11238563917,37.732476122355784]}"
0000000000000000011a,165.16521701764995,128.02606145461453,505.332980022416,21.968051621589673,0.9696736959821911,"{""type"":""Point"",""coordinates"":[127.98749067776404,37.908748846099556]}"
00000000000000000099,215.93153348823125,87.81722901303165,156.40723810485926,10.979972724517632,1.7454600373493057,"{""type"":""Point"",""coordinates"":[127.72391321449484,37.34832010750037]}"
0000000000000000009f,109.1361608735993,99.4997894511455,688.4364642066938,21.93084362286774,0.9639784641042967,"{""type"":""Point"",""coordinates"":[128.12987869260266,38.161504071112034]}"
000000000000000000a0,216.72097171280691,96.17322944853966,230.5618356170281,14.226502106645787,1.6383799564533177,"{""type"":""Point"",""coordinates"":[128.00618768848113,37.74891236883879]}"
000000000000000000f3,144.54263959754113,134.6346884593641,358.38837205973925,19.506000386429193,1.0995264052155642,"{""type"":""Point"",""coordinates"":[127.30324162111278,37.96513417892038]}"
0000000000000000015c,156.00264636224475,74.11487667157667,65.8311924154464,5.3405214741645715,2.6564030089698933,"{""type"":""Point"",""coordinates"":[127.44859493815196,37.295528810128616]}"
0000000000000000017b,184.77773678838116,96.83578732472549,150.33209648824337,10.633677763650368,1.9703324116367449,"{""type"":""Point"",""coordinates"":[127.09232168218371,37.89287890545034]}"
0000000000000000017c,206.17935465847185,88.26156066776271,154.6417025726985,11.760677791268659,1.7913829023487864,"{""type"":""Point"",""coordinates"":[127.09051128715602,37.89662900943629]}"
00000000000000000188,167.39294849885778,105.29860229173792,99.0321167095393,15.017632350560351,1.4658901578408943,"{""type"":""Point"",""coordinates"":[129.10473182400807,37.56002038911376]}"
00000000000000000191,170.2172456159946,119.33451393117465,183.7520888655092,18.682279862940163,1.1494835218035133,"{""type"":""Point"",""coordinates"":[127.26301161140859,37.45674760871595]}"
00000000000000000192,185.12355882861593,116.59570098576125,221.6914416037354,20.485440566092127,1.0387062910042906,"{""type"":""Point"",""coordinates"":[127.2607776017808,37.45903512755638]}"
000000000000000001cc,231.80993059071503,59.551755340349686,503.0939341383804,20.461742305910732,1.0359671211243675,"{""type"":""Point"",""coordinates"":[127.0113889980637,37.704941173350754]}"
000000000000000001da,184.16287531824972,94.17520862032903,230.50778945394492,15.529066203146071,1.356932922214057,"{""type"":""Point"",""coordinates"":[127.43853966527642,37.38654798083155]}"
000000000000000001dc,151.3153564018042,104.38862242729643,374.06781973307807,18.61932023127994,1.1753087789215302,"{""type"":""Point"",""coordinates"":[128.01337130027827,38.10441420032476]}"
000000000000000001e9,178.27651448019947,123.94083137720146,324.68269429002356,9.241560902919195,2.0767786101098467,"{""type"":""Point"",""coordinates"":[128.21497617710662,37.16848902111595]}"
000000000000000001ea,196.92559027639663,109.37159295971763,338.959753799865,9.291122257461405,2.0874286947799443,"{""type"":""Point"",""coordinates"":[128.2130721409568,37.17153458713546]}"
000000000000000001eb,249.72682788784962,79.97573801498059,281.2183399543633,22.50688670695405,0.9430203842207447,"{""type"":""Point"",""coordinates"":[127.55739254475498,37.88057624564388]}"
00000000000000000210,259.68822481537023,74.82763457765985,205.11910050773136,17.79289392453266,1.294317840517234,"{""type"":""Point"",""coordinates"":[127.34235685555358,37.388456476082425]}"
00000000000000000222,267.7587844870117,75.11036924196098,306.6895709763499,21.14179064164479,1.0102461610126692,"{""type"":""Point"",""coordinates"":[127.17187204497719,37.48447875816735]}"
0000000000000000005f,165.05715371352161,65.61237350654373,141.76202561593308,8.415898654679586,2.1075528507913135,"{""type"":""Point"",""coordinates"":[127.75455169783305,37.829260910720826]}"
00000000000000000160,161.36496983557439,120.81882704653893,196.5413501761834,16.487308716676647,1.3751856623230518,"{""type"":""Point"",""coordinates"":[127.70291530763419,37.828725818594414]}"
00000000000000000165,178.19661886641,111.13641347580243,184.54170160313592,22.058030371437365,0.9891719737292292,"{""type"":""Point"",""coordinates"":[127.55248753359618,37.8574914794902]}"
0000000000000000016a,100.6517643083846,79.36384973994555,125.68242449076408,12.067279870314252,1.6566316271105577,"{""type"":""Point"",""coordinates"":[127.00791089924198,37.63066592710351]}"
0000000000000000016f,202.2903394746252,132.8966262022834,714.1003362601086,22.93412769215766,0.9014164569965365,"{""type"":""Point"",""coordinates"":[128.14168193309115,37.265657292171596]}"
00000000000000000179,126.54683626405291,50.60866964543096,156.0738973767656,16.325306284231758,1.2954854370622788,"{""type"":""Point"",""coordinates"":[127.05216301809638,37.441943393218516]}"
0000000000000000018a,128.01914416840822,81.09380319320847,87.83250737971598,11.68139377877371,1.8831777562523395,"{""type"":""Point"",""coordinates"":[127.4810482756189,37.695813393494355]}"
00000000000000000193,144.2459670331642,119.64754901081565,158.66746184061853,16.174752928093568,1.31245408634062,"{""type"":""Point"",""coordinates"":[127.45316551673173,37.77709834659762]}"
000000000000000001f0,98.5199884218313,29.4643024332022,125.73990215732738,8.859282367949916,4.588307123104082,"{""type"":""Point"",""coordinates"":[127.68694726676178,38.06307833355932]}"
00000000000000000203,115.13362954675043,76.15263239054268,287.9151596002194,24.554116326523292,0.8531881233406142,"{""type"":""Point"",""coordinates"":[127.02672830568754,37.80022324466078]}"
00000000000000000204,93.9654027382327,72.40128950822258,254.8242632662283,19.33150330266149,1.1619093909592306,"{""type"":""Point"",""coordinates"":[127.02534598436097,37.80394659404041]}"
00000000000000000206,163.6006454128818,70.50227003588414,228.13625581819687,17.964244698777513,2.144983988347139,"{""type"":""Point"",""coordinates"":[128.0537261648119,37.97825285421961]}"
0000000000000000020a,166.3933707174956,120.08701696656614,897.2559390166359,24.393230616694982,0.8412172501567731,"{""type"":""Point"",""coordinates"":[128.40295850021676,37.67275092284593]}"
0000000000000000020c,180.4815154170983,130.91589587211456,769.9410840135882,30.193968608079025,0.5946699356433373,"{""type"":""Point"",""coordinates"":[129.03213765885795,37.069987478845334]}"
00000000000000000215,145.7716384415733,97.67820167199619,100.33456773305424,15.318747580194161,1.9310083788705932,"{""type"":""Point"",""coordinates"":[127.6737572458457,37.830166108234685]}"
00000000000000000224,130.44668880445226,61.16759900344216,310.91972133555896,20.009804727572963,1.0773965551795803,"{""type"":""Point"",""coordinates"":[127.70646475207269,38.0399578945972]}"
0000000000000000022a,179.45235344405123,66.8620233287668,594.1983803640603,23.210406017834593,0.904355500131297,"{""type"":""Point"",""coordinates"":[128.1349709860057,37.986622586896935]}"
0000000000000000022d,179.99207865430316,77.17961382543643,498.48757854139706,28.308652905270016,0.6804789077299026,"{""type"":""Point"",""coordinates"":[127.65997416448948,37.84040866335444]}"
0000000000000000022e,179.99207865430316,77.17961382543643,498.48757854139706,28.308652905270016,0.6804789077299026,"{""type"":""Point"",""coordinates"":[127.65997416448948,37.84040866335444]}"
00000000000000000232,171.4445953549043,119.74071034628572,252.8793464900179,23.317946439130317,0.9146035368925424,"{""type"":""Point"",""coordinates"":[127.53546268577412,37.851279951722745]}"
00000000000000000235,226.85965771744895,92.781081486991,328.13997396764574,18.152661164590285,1.1761117528422766,"{""type"":""Point"",""coordinates"":[127.7496466866743,38.01244078199638]}"
00000000000000000236,210.858791611197,100.76593464872882,695.1799811674044,16.732537457743916,1.4866827872136048,"{""type"":""Point"",""coordinates"":[128.94353532092597,37.349836201858544]}"
00000000000000000237,156.007931663459,102.80984474190676,188.65009838278812,15.566982879958644,1.3831056119609588,"{""type"":""Point"",""coordinates"":[128.85353282526324,37.70443283583067]}"
0000000000000000023b,168.94068385497638,109.30147359070429,55.85133353869522,9.540933871094847,2.049756918465991,"{""type"":""Point"",""coordinates"":[128.7748519871752,37.88467861861305]}"
0000000000000000017d,194.79670398656918,74.9698845964823,212.5272688790757,19.354357316841302,1.1146288107499083,"{""type"":""Point"",""coordinates"":[127.51048280167271,37.776019244142674]}"
00000000000000000183,256.9029739949842,94.14055372903123,297.7283980209142,20.701666768029828,1.0485730520470562,"{""type"":""Point"",""coordinates"":[127.8221427516012,37.9744224864147]}"
000000000000000001a1,182.40397336630022,77.50006868082207,306.79010056318276,16.6344047541588,1.3248848901341364,"{""type"":""Point"",""coordinates"":[128.43675402710082,37.21049375303941]}"
000000000000000001b7,159.05874833498027,111.68236798006265,165.7481165585298,14.473259427949401,1.6203141259442069,"{""type"":""Point"",""coordinates"":[127.56121399435777,37.909243806316496]}"
000000000000000001b8,155.59057365162704,103.56346117351349,198.18661133410447,18.400958174741582,1.2816291101352064,"{""type"":""Point"",""coordinates"":[127.55901565753841,37.9113395838116]}"
000000000000000001ca,219.1008408803877,116.17228153121546,106.8855366414438,13.61355483353303,1.5371497585502134,"{""type"":""Point"",""coordinates"":[127.09901479286493,37.55503957323707]}"
0000000000000000020e,113.22862369696291,84.47092274329674,498.61675104008424,23.25786513002407,0.8973095319425838,"{""type"":""Point"",""coordinates"":[128.30303004560903,37.34114987300643]}"
0000000000000000023e,156.95819161048317,109.03764682368306,374.38255354536125,14.522215837506195,1.4447221012540254,"{""type"":""Point"",""coordinates"":[127.39839437849224,38.150619405440565]}"
0000000000000000002b,148.54222792006507,94.60952119073802,97.64645678289307,10.013612924421844,1.9004232458448473,"{""type"":""Point"",""coordinates"":[128.58104161898822,38.11566005318155]}"
00000000000000000154,147.4478010590096,118.3129953970205,185.39847312285303,20.04045359353204,1.12019122152141,"{""type"":""Point"",""coordinates"":[127.87711454938807,37.42238131689705]}"
0000000000000000015a,171.5461708344292,79.99672871775108,129.9201706254706,14.62910936818859,1.440436321635045,"{""type"":""Point"",""coordinates"":[127.28037089180962,37.46112198684939]}"
0000000000000000015b,207.34745390219123,98.00183022171632,149.36675409458067,13.206325073316957,1.5534838343716377,"{""type"":""Point"",""coordinates"":[127.28322471648386,37.457626051623485]}"
00000000000000000168,155.0592864488117,89.24258740859227,97.00123543190125,8.13511911563071,2.222947634529146,"{""type"":""Point"",""coordinates"":[128.5784954722867,38.118179445276745]}"
0000000000000000016c,196.7162660941125,113.42773178035172,198.8515571704521,17.37374604154849,1.3484719673089067,"{""type"":""Point"",""coordinates"":[127.84986944195154,37.716066630479105]}"
00000000000000000190,201.35131611843292,111.79268902460807,466.82804385870946,12.707332404728744,1.634543127047951,"{""type"":""Point"",""coordinates"":[127.47991566395136,38.10181900351165]}"
00000000000000000197,139.8431365537956,84.19006686451894,244.31502485071715,17.330232059212648,1.593712187908313,"{""type"":""Point"",""coordinates"":[127.88750871394366,38.01691771945404]}"
000000000000000001a2,216.62710722482217,60.52072186974203,95.74218628966291,12.220920387524,1.7363119156174696,"{""type"":""Point"",""coordinates"":[127.06534857991144,37.45163301980766]}"
000000000000000001b4,143.78204570537034,100.12482519870728,238.6776286699284,13.712836975551182,1.5310938976153494,"{""type"":""Point"",""coordinates"":[127.5095642268557,37.62329503306216]}"
000000000000000001b5,173.50294049981298,93.67595548270202,213.6827064101457,13.246746757541771,1.6098656650210583,"{""type"":""Point"",""coordinates"":[127.5119587641214,37.620954005009104]}"
000000000000000001ba,173.1801072556115,116.26245188634373,207.79277249989178,19.084802571828114,1.1383672566880068,"{""type"":""Point"",""coordinates"":[127.90868944394754,37.43390363401915]}"
000000000000000001cb,209.14148973827346,107.98868717807936,423.99667333684886,17.203609122497777,1.3954335266226838,"{""type"":""Point"",""coordinates"":[128.08572467397144,37.26103320437917]}"
000000000000000001df,137.05853785073,77.67901456961273,215.14518093124468,17.053955123863332,1.2718445497663464,"{""type"":""Point"",""coordinates"":[127.4120749005242,37.454339694147095]}"
00000000000000000200,256.3516533767756,103.10744805510295,515.943346480322,28.852350024293344,0.6613972448897885,"{""type"":""Point"",""coordinates"":[127.33075873371357,38.08473618737591]}"
00000000000000000209,174.79419701894795,142.47485386823598,237.42583745775553,19.060563597332195,1.1350400445250042,"{""type"":""Point"",""coordinates"":[128.69181014825685,37.85118631060062]}"
0000000000000000020b,223.93531548626123,114.79175129055182,708.6719491210546,15.575973911192726,1.4105365058851003,"{""type"":""Point"",""coordinates"":[128.9266665416408,37.36185347919758]}"
0000000000000000021e,209.19001859664107,67.46218079987273,166.31495980375857,10.845398235851727,1.7889113647017885,"{""type"":""Point"",""coordinates"":[127.85899722180795,37.13696763576914]}"
00000000000000000234,153.6121319675864,70.6712846165524,300.11364999963894,16.420371990140033,1.2914618779187983,"{""type"":""Point"",""coordinates"":[127.85739194542869,37.21215699773234]}"
00000000000000000238,132.0350041581614,75.3735936954354,37.56071815586442,5.131250292511352,3.69208431669578,"{""type"":""Point"",""coordinates"":[127.2953936032587,37.51499238667606]}"
0000000000000000023a,235.94737164452803,76.96285968533948,295.8999780234824,18.644610889544587,1.1518604374382133,"{""type"":""Point"",""coordinates"":[127.9976752645701,37.46398918882675]}"
0000000000000000023d,165.9191925378566,117.58191892953263,96.8525333170006,13.481281592154522,1.5458521288181364,"{""type"":""Point"",""coordinates"":[127.00280076943474,37.45924024620483]}"
00000000000000000161,144.52434475716151,123.64497393360679,179.96239273365697,17.7377487952131,1.289252214266065,"{""type"":""Point"",""coordinates"":[127.50533699905705,37.86341762479023]}"
000000000000000001a3,177.25646873997857,66.20433327207807,232.84654105726648,7.187023244585214,2.3431936872136387,"{""type"":""Point"",""coordinates"":[128.07552225076117,37.44612603000665]}"
000000000000000001c7,151.5567002122468,113.20759034926871,87.91694220245742,8.221815937278912,2.0682113070659796,"{""type"":""Point"",""coordinates"":[127.60687073004401,37.31200964762216]}"
000000000000000001c8,151.5567002122468,113.20759034926871,87.91694220245742,8.221815937278912,2.0682113070659796,"{""type"":""Point"",""coordinates"":[127.60687073004401,37.31200964762216]}"
00000000000000000205,152.97985986967302,106.49886108067582,175.74909174788078,19.233204544143938,1.1534832221081865,"{""type"":""Point"",""coordinates"":[129.0786728374517,37.427027700194735]}"
00000000000000000233,150.11893526746277,102.70409836952008,268.4153055302211,26.102753034394,0.77018699081134,"{""type"":""Point"",""coordinates"":[127.85421706547864,37.41026593933485]}"
000000000000000000b4,142.25827142113795,87.45012213806659,158.16330365402405,17.333335742368195,1.2138191612967706,"{""type"":""Point"",""coordinates"":[129.33116497550205,37.23001569745139]}"
0000000000000000011d,124.40635424940422,90.65765037186803,195.49311141598668,13.041432594411145,1.6710962009929489,"{""type"":""Point"",""coordinates"":[127.88235845222694,37.29624672539823]}"
00000000000000000136,122.98582053862688,88.15457504443351,310.1846078074477,14.187345196542399,1.597416642729975,"{""type"":""Point"",""coordinates"":[128.03868561695865,38.152304945638775]}"
0000000000000000016b,180.5180450723416,109.83560607418825,254.8934399483658,12.396529035265424,1.7210577960859896,"{""type"":""Point"",""coordinates"":[128.1174823916741,37.808659863853904]}"
0000000000000000016e,228.22293760978806,101.30505809067279,760.6101522513073,23.6701077409744,0.8670236661366086,"{""type"":""Point"",""coordinates"":[128.21082029492482,37.365902342954115]}"
00000000000000000174,163.12135291712346,72.59251097336357,444.6029107909867,25.04115780293901,0.8567183545816927,"{""type"":""Point"",""coordinates"":[128.72777279825291,37.123389673061396]}"
00000000000000000175,122.47231503063274,109.16214090361314,259.03702273826116,20.226964070516757,1.0695714051550511,"{""type"":""Point"",""coordinates"":[127.76419227431063,37.34629121652105]}"
000000000000000001e3,147.3795857421247,112.13633487712903,186.0856137762979,13.079120434142833,1.5860415224883129,"{""type"":""Point"",""coordinates"":[127.78171654145066,37.19530159575032]}"
000000000000000001e6,174.43057689596193,111.3093228151742,148.25837578316788,10.113094312746517,1.858291687527716,"{""type"":""Point"",""coordinates"":[127.78398176478584,37.19234967085294]}"
00000000000000000213,127.61324112718098,68.07897264162058,65.67310610252883,4.961984598192769,2.894452703176108,"{""type"":""Point"",""coordinates"":[128.58739137888833,38.125443320892806]}"
00000000000000000216,109.06952775286962,80.75584905525568,236.16968601406847,7.1225934830682,2.245392889959493,"{""type"":""Point"",""coordinates"":[127.98160912347453,38.0775436573767]}"
0000000000000000022f,107.46470772996568,86.78414871456062,225.9604096943178,14.681483246506154,1.4986863554726972,"{""type"":""Point"",""coordinates"":[127.88029834754025,37.29850303053127]}"
0000000000000000023f,221.8477560884657,124.3791091764436,357.8723609477643,22.009742262126736,0.9612066385087545,"{""type"":""Point"",""coordinates"":[127.22835993712225,37.806595300066164]}"
00000000000000000240,202.669061647829,103.27028641994976,177.1511699072548,16.972281473058274,1.2797627744855196,"{""type"":""Point"",""coordinates"":[127.33688107945996,37.06252740278291]}"
00000000000000000156,205.87841025733394,94.65754983702804,110.3170373305001,16.62359763015254,1.2710718419538174,"{""type"":""Point"",""coordinates"":[127.3104118556067,37.479341873753775]}"
00000000000000000158,181.26593778434943,117.08477877616018,44.382073191537785,9.99523003867151,1.88514858512862,"{""type"":""Point"",""coordinates"":[128.4542292441293,38.45299550697579]}"
00000000000000000196,153.5687914716552,73.44918122016645,96.2326351711865,4.935306903676545,2.8818290512056848,"{""type"":""Point"",""coordinates"":[127.01167883963214,37.90398652617447]}"
000000000000000001d6,157.38711523262177,97.11100183465248,118.03062045583783,8.076175625945485,2.528939356554298,"{""type"":""Point"",""coordinates"":[127.31426897801795,38.00111466532063]}"
000000000000000001f9,146.2805254548802,83.0161045132357,129.24394365586897,11.834210174730359,1.672400121608944,"{""type"":""Point"",""coordinates"":[127.43608270059596,37.290436516725585]}"
000000000000000001fb,152.5095289914733,132.03103902519348,259.97989318365654,20.718844636631133,1.0381755372848347,"{""type"":""Point"",""coordinates"":[127.03114281573045,37.937050760485775]}"
000000000000000001fe,152.5095289914733,132.03103902519348,259.97989318365654,20.718844636631133,1.0381755372848347,"{""type"":""Point"",""coordinates"":[127.03114281573045,37.937050760485775]}"
00000000000000000227,162.24933991256555,114.7343635025754,267.24966454572996,18.31647765802421,1.163561500131761,"{""type"":""Point"",""coordinates"":[127.20065108317611,37.364256934665384]}"
