system:index,fire_year,prec_annual,ta_annual,vpd_annual,ws_annual,.geo
000000000000000000ba,2015,66.07877095426998,12.049107914154206,6.2021658273180265,0.49703519861924855,"{""type"":""Point"",""coordinates"":[127.10837890507717,37.57672418165997]}"
000000000000000000bd,2015,67.20200200337914,12.013292734731522,6.155311015710879,0.5101287469040234,"{""type"":""Point"",""coordinates"":[127.16648545090464,37.522675417791156]}"
000000000000000000c3,2015,65.76284235890627,12.038627981447462,6.387389499607991,0.5671858509999821,"{""type"":""Point"",""coordinates"":[127.40204638225501,37.3738529201324]}"
000000000000000000c4,2015,67.70284145532794,11.943438542070965,6.150496210670042,0.5140951621922263,"{""type"":""Point"",""coordinates"":[127.18798723618433,37.5163791671037]}"
000000000000000000c5,2015,66.43921632236905,11.627284616799386,6.3142962428303235,0.48234243726316933,"{""type"":""Point"",""coordinates"":[127.08394749040534,37.6830603644815]}"
000000000000000000c8,2015,68.65398919910857,11.495892402114237,6.235473481333713,0.5502935456661656,"{""type"":""Point"",""coordinates"":[127.36236038287936,37.51804241179663]}"
000000000000000000cd,2015,84.03429792928974,12.227079649565212,5.86916636110567,1.0030835537136498,"{""type"":""Point"",""coordinates"":[128.8137085937549,37.81644545429322]}"
000000000000000000e3,2015,63.64441125039156,11.285679915487322,6.557609627686077,0.4033699231950951,"{""type"":""Point"",""coordinates"":[127.94903093117806,37.49589405686416]}"
000000000000000000e5,2015,68.6887316334792,10.908451862397897,6.273271266357824,0.5244659567997243,"{""type"":""Point"",""coordinates"":[127.67283867102867,37.91628918598093]}"
000000000000000000e6,2015,62.56612650989535,11.002338739223205,6.462552046022381,0.5243263054064468,"{""type"":""Point"",""coordinates"":[127.7602771835857,37.770712913889085]}"
000000000000000000e8,2015,69.58402050164408,11.046140909617122,6.2473023139390875,0.5815270444029251,"{""type"":""Point"",""coordinates"":[127.47520239413787,37.8045039816721]}"
000000000000000000f0,2015,66.75361377082774,10.325237714492516,6.327112203834133,0.46497776359002346,"{""type"":""Point"",""coordinates"":[128.09031308895544,37.45412565729654]}"
000000000000000000f9,2015,65.35715913372596,12.125911997557466,6.204709006052099,0.49345123168266086,"{""type"":""Point"",""coordinates"":[127.08914680223366,37.569241810092294]}"
000000000000000000fa,2015,60.39105444209514,12.06048683369221,6.185113368430336,0.6014582149563726,"{""type"":""Point"",""coordinates"":[127.01743999819321,37.31112674561357]}"
0000000000000000010a,2015,69.56260867500052,11.37140272894294,6.365525728757177,0.4861118843482098,"{""type"":""Point"",""coordinates"":[127.11576317642168,37.78973097988203]}"
0000000000000000010b,2015,60.12247861426109,12.074333261220602,6.1871849193053094,0.6145793240176008,"{""type"":""Point"",""coordinates"":[127.02391907202386,37.29102065896359]}"
00000000000000000124,2015,72.93887994473657,9.638243455569693,5.9711822592547605,0.49050640497246595,"{""type"":""Point"",""coordinates"":[127.72960302743905,38.140434818634496]}"
00000000000000000126,2015,65.95235549302481,12.099689807018365,6.191834495487626,0.49774128405132323,"{""type"":""Point"",""coordinates"":[127.1084725461993,37.56670904069393]}"
00000000000000000128,2015,76.76959916313713,10.860217113474562,6.331672123876615,0.4843339848934065,"{""type"":""Point"",""coordinates"":[127.2103273324621,37.99274047354226]}"
00000000000000000129,2015,73.19582032295082,9.024571036411032,5.805275501961262,1.0225288105023633,"{""type"":""Point"",""coordinates"":[128.3281347845399,38.1911615522185]}"
0000000000000000012e,2015,65.12391520415335,11.671892949942844,6.333664316674458,0.4728012551912776,"{""type"":""Point"",""coordinates"":[127.0377734989969,37.67543976078115]}"
0000000000000000012f,2015,65.30401820572231,9.814951637815284,5.8165581910346305,0.7044264362183497,"{""type"":""Point"",""coordinates"":[128.10029255711305,37.99945142062769]}"
00000000000000000132,2015,69.20926950150745,9.593851021961086,5.677722570979483,0.7219913886035264,"{""type"":""Point"",""coordinates"":[128.0684010663788,38.121002056243576]}"
0000000000000000013c,2015,71.8481428235507,10.524105014369752,6.150365322783614,0.49143799084883666,"{""type"":""Point"",""coordinates"":[127.66837065177312,38.01730120214464]}"
0000000000000000013d,2015,62.742990138220264,10.876166060001879,6.635938352563471,0.4584430943763484,"{""type"":""Point"",""coordinates"":[127.95292372639771,37.30873220834788]}"
0000000000000000013e,2015,70.39728316131904,11.309700347604348,6.192352929063929,0.5581574147691442,"{""type"":""Point"",""coordinates"":[127.33651543317359,37.66232554458298]}"
00000000000000000142,2015,60.84733614053749,12.037473591307446,6.186489215921824,0.5883566678550561,"{""type"":""Point"",""coordinates"":[127.02593458570003,37.32355426024952]}"
00000000000000000151,2015,64.54221868094201,9.9124089609345,5.932835273267131,0.6297696540921757,"{""type"":""Point"",""coordinates"":[128.06791502436397,37.94331579746586]}"
00000000000000000152,2015,86.77423292854176,12.776680729612622,5.69454624158044,1.000557390649943,"{""type"":""Point"",""coordinates"":[128.92928849306023,37.758298776556295]}"
0000000000000000007f,2015,86.77423292854176,12.776680729612622,5.69454624158044,1.000557390649943,"{""type"":""Point"",""coordinates"":[128.85809002653986,37.77479745045404]}"
00000000000000000089,2015,67.84183773134757,11.94858040250989,6.160334271949637,0.5108045676778387,"{""type"":""Point"",""coordinates"":[127.1800990864208,37.55587342513406]}"
0000000000000000008d,2015,75.1072714599673,9.671752990279003,6.129080196278437,0.47828377406580663,"{""type"":""Point"",""coordinates"":[127.52201849609799,38.043315597690444]}"
00000000000000000098,2015,70.41750864040634,11.43107902728832,6.181423776467909,0.5262925163786696,"{""type"":""Point"",""coordinates"":[127.22507803874691,37.64740539245815]}"
0000000000000000009a,2015,69.48810514362994,11.273320490588674,6.23812294826206,0.5896458444555843,"{""type"":""Point"",""coordinates"":[127.42179574082074,37.74539413810761]}"
000000000000000000a2,2015,66.33051944763548,11.850371091473733,6.218294254407738,0.5562580143394541,"{""type"":""Point"",""coordinates"":[127.22213057295059,37.37030347569386]}"
000000000000000000a9,2015,65.09992387293822,11.656191327222757,6.335276544324131,0.471951231574361,"{""type"":""Point"",""coordinates"":[127.03366666692669,37.67807508950374]}"
000000000000000000af,2015,64.99199893095248,11.443543537024368,6.3882637141015834,0.6057907860891165,"{""type"":""Point"",""coordinates"":[127.52653556546511,37.59329866027563]}"
000000000000000000b7,2015,69.00037087945984,11.4670890390762,6.282481275167072,0.5023402241176306,"{""type"":""Point"",""coordinates"":[127.15063334665963,37.70584637086459]}"
000000000000000000c7,2015,69.6751532898222,8.86266416781308,5.689404195768134,0.9024315009537982,"{""type"":""Point"",""coordinates"":[128.19623903448004,38.12675429660253]}"
000000000000000000ca,2015,64.02667473754322,11.844023487375125,6.332141681915914,0.5997331454229904,"{""type"":""Point"",""coordinates"":[127.21013113201575,37.25434009369794]}"
000000000000000000da,2015,62.534149784393975,10.993942651514146,6.537248620497451,0.5653012878713668,"{""type"":""Point"",""coordinates"":[127.69621327875085,37.56733331484142]}"
000000000000000000e0,2015,81.83547682556502,11.96900764975112,6.032607154897448,0.9953084852185377,"{""type"":""Point"",""coordinates"":[128.7363431904776,37.88731840643669]}"
00000000000000000113,2015,69.98902117806037,11.329607640496135,6.276501597508513,0.511122855806386,"{""type"":""Point"",""coordinates"":[127.17971560373022,37.720904755122085]}"
00000000000000000121,2015,78.0158258424078,11.960547920029455,6.096984668472999,0.9897072812061098,"{""type"":""Point"",""coordinates"":[129.1110102382913,37.512767295250406]}"
00000000000000000133,2015,70.34765701938467,10.292689534622866,6.05338414206301,0.4900722873118838,"{""type"":""Point"",""coordinates"":[127.76687665314479,38.072027749373575]}"
0000000000000000013a,2015,68.24982560126779,11.701052185172443,6.20937697167318,0.5396652502196124,"{""type"":""Point"",""coordinates"":[127.32680797018023,37.4755070468478]}"
00000000000000000055,2015,64.57412758431072,11.716900085896441,6.321389875073578,0.47306048287827324,"{""type"":""Point"",""coordinates"":[127.01906311097667,37.66197327559975]}"
0000000000000000007a,2015,65.50825153250244,10.239479912401066,6.2826651337259705,0.4813769615018859,"{""type"":""Point"",""coordinates"":[128.06057534403,37.66423403983385]}"
000000000000000000b9,2015,77.72659554539867,11.413083849516454,6.312284609127516,1.0068331150696863,"{""type"":""Point"",""coordinates"":[128.6451501148336,38.08598027656981]}"
000000000000000000c2,2015,67.72978734867941,11.284470231660862,6.2904090368414245,0.5913510176439197,"{""type"":""Point"",""coordinates"":[127.5629530437686,37.818220176512504]}"
000000000000000000df,2015,59.180381199740474,11.155884401674598,6.438260872459296,0.5918761350590435,"{""type"":""Point"",""coordinates"":[128.2876015559641,37.169470023347706]}"
00000000000000000105,2015,73.98849052831552,9.526923986240092,5.970759241288988,0.4717570932590689,"{""type"":""Point"",""coordinates"":[127.67633906535563,38.19374337172844]}"
0000000000000000010e,2015,65.95235549302481,12.099689807018365,6.191834495487626,0.49774128405132323,"{""type"":""Point"",""coordinates"":[127.1084725461993,37.56670904069393]}"
00000000000000000123,2015,65.74934073319213,11.900594119290645,6.256871755556915,0.48826101057555005,"{""type"":""Point"",""coordinates"":[127.08556168498671,37.60731807398766]}"
0000000000000000013b,2015,65.31143957414186,10.00633060492487,6.33280690922976,0.509900649535698,"{""type"":""Point"",""coordinates"":[128.13257198963893,37.380095661607214]}"
0000000000000000014b,2015,81.70331313668437,12.184665898475885,6.002156280706231,0.979855494023813,"{""type"":""Point"",""coordinates"":[128.8343809862387,37.86508086948316]}"
0000000000000000014f,2015,63.99779132673941,11.234325295356712,6.538981309600331,0.4044419608729634,"{""type"":""Point"",""coordinates"":[127.96595767877696,37.48619997117397]}"
00000000000000000090,2015,73.54337503195228,11.473131304927847,6.458312423357427,0.46457932228908483,"{""type"":""Point"",""coordinates"":[127.06116148402222,37.97090871478459]}"
000000000000000000ec,2015,60.63215546733223,10.554078818266191,6.282700361980062,0.6302917809208473,"{""type"":""Point"",""coordinates"":[128.43777516124206,37.21569306486773]}"
00000000000000000115,2015,77.47472623348938,9.62146082119716,6.131822683091173,0.47532684839360195,"{""type"":""Point"",""coordinates"":[127.38632359194057,38.0944391912682]}"
0000000000000000005c,2015,66.91305713811265,11.932339027696855,6.3042511286749345,0.5583142510263704,"{""type"":""Point"",""coordinates"":[127.3430658526211,37.37691632255612]}"
00000000000000000062,2015,61.67862478136859,11.837387211243765,6.519547308001734,0.5496108294801396,"{""type"":""Point"",""coordinates"":[127.86043305234713,37.08208947910438]}"
00000000000000000064,2015,66.17046201538011,8.982469048204848,5.7345921377356035,0.87690854124303,"{""type"":""Point"",""coordinates"":[128.21840522581672,38.006193581420504]}"
0000000000000000007c,2015,73.28538763748824,10.560545892221114,6.2303122738715615,0.5443842275904183,"{""type"":""Point"",""coordinates"":[127.36920956209744,37.830794841483204]}"
00000000000000000080,2015,69.05086193347661,11.332099599455546,6.2506642098088605,0.591278786306276,"{""type"":""Point"",""coordinates"":[127.43090568427291,37.72562694313769]}"
0000000000000000008a,2015,65.02858455686517,11.440089208427139,6.366201202792183,0.45691978289841095,"{""type"":""Point"",""coordinates"":[127.00567688961421,37.72227815824656]}"
00000000000000000091,2015,69.73741637980828,11.55540551389629,6.173536392598692,0.534357804751452,"{""type"":""Point"",""coordinates"":[127.28886547931644,37.56920613728386]}"
00000000000000000093,2015,70.21211975285061,11.314286420210351,6.19936481016623,0.562032518028864,"{""type"":""Point"",""coordinates"":[127.35156489922896,37.66198219380186]}"
000000000000000000a6,2015,72.8380149747314,10.21867079045768,6.211813184449568,0.520144743236719,"{""type"":""Point"",""coordinates"":[127.5274585993832,37.966467450135355]}"
000000000000000000b2,2015,66.44073028821495,11.662546714150153,6.317859618855266,0.6171603006866307,"{""type"":""Point"",""coordinates"":[127.54129518995202,37.77594789852583]}"
000000000000000000c0,2015,63.209584002283684,10.992710542051839,6.618493949374283,0.4446154472591679,"{""type"":""Point"",""coordinates"":[127.96416512015345,37.36017685720148]}"
000000000000000000d4,2015,69.30936005049692,11.645593920249553,6.177695022219552,0.5184460875828311,"{""type"":""Point"",""coordinates"":[127.2063542734235,37.60313543719953]}"
00000000000000000116,2015,67.49001743355142,11.86019750482427,6.195585878947952,0.5413872956833331,"{""type"":""Point"",""coordinates"":[127.26383208600241,37.40313583675038]}"
00000000000000000134,2015,63.58035907810572,9.927042751258,6.13935152888223,0.49657753259894893,"{""type"":""Point"",""coordinates"":[127.94615035189753,37.95015605848185]}"
00000000000000000140,2015,61.7482882771705,11.468604521827672,6.696433428430282,0.5087235042838605,"{""type"":""Point"",""coordinates"":[127.84253422071862,37.22583751976432]}"
00000000000000000143,2015,63.30202701339824,9.351578660985922,5.938033356131314,0.905206521933299,"{""type"":""Point"",""coordinates"":[128.6619118756935,37.38514782310078]}"
00000000000000000145,2015,78.16316082781823,9.830212339977038,6.1342648630018175,0.4678084744080442,"{""type"":""Point"",""coordinates"":[127.34438128743186,38.164647737354706]}"
000000000000000000ad,2015,61.487122289264356,11.475784373714134,6.638585601975535,0.5270110221518354,"{""type"":""Point"",""coordinates"":[127.85301310819422,37.16472553982684]}"
000000000000000000bc,2015,63.48407216791404,11.38338642831377,6.594076474363419,0.42120180525376777,"{""type"":""Point"",""coordinates"":[127.91648841169003,37.42045052614091]}"
00000000000000000106,2015,75.0820191867699,9.55365567016878,6.099309888097309,0.45762959695381,"{""type"":""Point"",""coordinates"":[127.5346600475845,38.12558601212652]}"
0000000000000000010d,2015,64.65458912851875,11.873658285241788,6.186918695604959,0.5660607668289743,"{""type"":""Point"",""coordinates"":[127.17026230949689,37.33514792298849]}"
0000000000000000011f,2015,77.91965250629927,11.108885772766598,5.881756928793436,0.9984812972051117,"{""type"":""Point"",""coordinates"":[128.44506133236337,38.3357835766849]}"
00000000000000000120,2015,67.06148920077038,11.545255369553047,6.319427930279687,0.4842055500088242,"{""type"":""Point"",""coordinates"":[127.09412761811036,37.6992469013055]}"
00000000000000000138,2015,64.89864722270912,12.342970254801799,6.1921575721218005,0.593504431794709,"{""type"":""Point"",""coordinates"":[127.24154995803832,37.05800141521367]}"
00000000000000000081,2015,73.66890404098754,8.902221956523306,5.609966551984428,0.7684865162433349,"{""type"":""Point"",""coordinates"":[128.07030956162967,38.212908588056145]}"
00000000000000000084,2015,67.19904922708588,12.034473054588489,6.163646981222996,0.5071176387464583,"{""type"":""Point"",""coordinates"":[127.15652381915125,37.53784973867603]}"
0000000000000000010f,2015,67.95003215868614,11.19567559041576,6.287760549963252,0.5830446739928522,"{""type"":""Point"",""coordinates"":[127.57499261661292,37.83041581789368]}"
00000000000000000110,2015,67.40211622117901,11.41277376679335,6.384807225133329,0.4674788883506271,"{""type"":""Point"",""coordinates"":[127.05648834611823,37.78151731574158]}"
00000000000000000118,2015,70.22562335645065,11.512585234669416,6.461209607751016,0.4569986781463436,"{""type"":""Point"",""coordinates"":[127.00796886755568,37.89129592457637]}"
00000000000000000033,2015,66.56135568947974,11.52695499907037,6.340249803960717,0.47725242277415836,"{""type"":""Point"",""coordinates"":[127.07530129346272,37.703750593369485]}"
0000000000000000005b,2015,63.43440077945407,9.929219344955072,6.158123702531043,0.4951061198845781,"{""type"":""Point"",""coordinates"":[127.94853597096112,37.92778028939566]}"
00000000000000000071,2015,69.62889786892879,9.498376048857835,6.012038156427479,0.5413681094408084,"{""type"":""Point"",""coordinates"":[128.1799321019276,37.57582344324718]}"
00000000000000000073,2015,86.7258744881426,12.709584442903406,5.699729768271425,1.00402772226815,"{""type"":""Point"",""coordinates"":[128.84646515009354,37.75982378911656]}"
00000000000000000079,2015,81.70331313668437,12.184665898475885,6.002156280706231,0.979855494023813,"{""type"":""Point"",""coordinates"":[128.7699558942185,37.8453359700185]}"
0000000000000000008f,2015,62.1754025042061,10.9497040305111,6.537097551809779,0.42700003345890214,"{""type"":""Point"",""coordinates"":[127.92671758950662,37.62934603319169]}"
00000000000000000097,2015,62.15800054644873,10.274081246649814,6.249081713446117,0.6203869614953156,"{""type"":""Point"",""coordinates"":[128.32654288546385,37.28496519973301]}"
000000000000000000a5,2015,78.4198452982605,9.94813790838981,6.03898353493031,0.4559580524252795,"{""type"":""Point"",""coordinates"":[127.34533999415832,38.27426135945051]}"
000000000000000000ab,2015,73.14117632705417,8.60780709499096,5.693287989823716,0.6709356532937791,"{""type"":""Point"",""coordinates"":[128.2739433294374,37.68851830417091]}"
000000000000000000bb,2015,74.91026023805668,11.030086445242432,6.359843600262764,0.49255172831244576,"{""type"":""Point"",""coordinates"":[127.20206461821009,37.90911003328489]}"
000000000000000000c6,2015,65.74730764327796,11.32188291424228,6.35032023245185,0.5757728672830462,"{""type"":""Point"",""coordinates"":[127.65668334791204,37.81967384345592]}"
000000000000000000d1,2015,82.45754667287284,11.157927430025836,5.853659843271714,1.0438761817017699,"{""type"":""Point"",""coordinates"":[128.80757732980643,37.66665087260482]}"
000000000000000000e2,2015,73.08585297736205,8.705273471198154,5.680970128500576,0.7094099169678937,"{""type"":""Point"",""coordinates"":[128.33136763280368,37.60423683515973]}"
000000000000000000e7,2015,77.51485766389516,10.021094117227449,5.86895382498318,1.0534607456238612,"{""type"":""Point"",""coordinates"":[128.7693227018689,37.59807435750387]}"
000000000000000000e9,2015,73.77868017264947,9.77335853881533,5.994140579967052,1.0290919107278114,"{""type"":""Point"",""coordinates"":[128.8233447111314,37.486891131837254]}"
000000000000000000fc,2015,75.58030051025753,10.953798794706756,6.348919341314968,0.4914434080793059,"{""type"":""Point"",""coordinates"":[127.2105101556053,37.925104828763594]}"
00000000000000000101,2015,67.40211622117901,11.41277376679335,6.384807225133329,0.4674788883506271,"{""type"":""Point"",""coordinates"":[127.05648834611823,37.78151731574158]}"
00000000000000000112,2015,68.86792807397407,9.56978830153355,6.0994553104148395,0.5307242442389201,"{""type"":""Point"",""coordinates"":[128.18250054413437,37.4833327691966]}"
0000000000000000011e,2015,78.02403890857191,10.49187122750493,5.953597699806892,1.0315662729689952,"{""type"":""Point"",""coordinates"":[128.83405547186177,37.56972785210712]}"
00000000000000000135,2015,61.76922412784707,10.905270292745968,6.5335347219246955,0.5234439278319221,"{""type"":""Point"",""coordinates"":[127.97070662139886,37.12248447554755]}"
00000000000000000137,2015,62.675214187142714,10.344266968298484,6.380181563378983,0.46856744828979285,"{""type"":""Point"",""coordinates"":[127.98500249937621,37.73525414231208]}"
00000000000000000141,2015,78.23713271135557,9.905320072379766,6.119513640805167,0.46529012336319286,"{""type"":""Point"",""coordinates"":[127.33618545969561,38.186631105548194]}"
00000000000000000149,2015,72.27720648754386,8.696426566747277,5.746139987944787,1.0590617242559472,"{""type"":""Point"",""coordinates"":[128.64077127759913,37.584866500183566]}"
0000000000000000014a,2015,70.50634388980028,8.707096209471842,5.654697015747956,0.7568928469643867,"{""type"":""Point"",""coordinates"":[128.24590450201333,37.82596117594127]}"
00000000000000000150,2015,-9999000,-10272.15,0.0,14140.721410168577,"{""type"":""Point"",""coordinates"":[128.7615950797433,37.955671966484964]}"
00000000000000000155,2015,72.09360125655036,9.451750916367246,5.929314770469944,1.0206903020503166,"{""type"":""Point"",""coordinates"":[128.99859630073394,37.065492704983455]}"
00000000000000000107,2015,66.05332010198383,10.594996952512304,6.38957206300114,0.445301566400546,"{""type"":""Point"",""coordinates"":[128.05822539777483,37.47280483160941]}"
00000000000000000058,2015,81.70331313668437,12.184665898475885,6.002156280706231,0.979855494023813,"{""type"":""Point"",""coordinates"":[128.8103196769543,37.90163657991931]}"
00000000000000000025,2015,65.83920674238253,10.093004581028254,5.83867037043683,0.5692128056476852,"{""type"":""Point"",""coordinates"":[127.97830938869498,38.04340477971151]}"
00000000000000000059,2015,78.73532235628377,10.31996883027233,5.876606687514993,1.04964684737516,"{""type"":""Point"",""coordinates"":[128.78572773464452,37.602881268439496]}"
00000000000000000063,2015,79.45517739018189,12.930986551966328,5.819944621903687,1.1930611212891533,"{""type"":""Point"",""coordinates"":[129.3269154521981,37.030751848676054]}"
00000000000000000066,2015,63.43910060693021,11.123214239116066,6.6009777142487,0.42810685162729173,"{""type"":""Point"",""coordinates"":[127.9589970220325,37.387890170248646]}"
0000000000000000006f,2015,65.6484303815575,10.500306682729615,6.254438395126726,0.4948491882705687,"{""type"":""Point"",""coordinates"":[127.79190558735779,37.90487388728411]}"
00000000000000000075,2015,66.52737290752341,11.617744582534215,6.3195084325031985,0.612639171796226,"{""type"":""Point"",""coordinates"":[127.50782517744486,37.70795106656183]}"
00000000000000000085,2015,62.59837856889799,11.538324968487643,6.605569403963159,0.552324336901169,"{""type"":""Point"",""coordinates"":[127.69210644668061,37.43342651020644]}"
000000000000000000a4,2015,69.95552760936378,11.345965188859282,6.344426478588559,0.4951317872787496,"{""type"":""Point"",""coordinates"":[127.14029269131667,37.78226644471856]}"
000000000000000000a7,2015,60.852161196195866,12.036624320443764,6.18363211148403,0.5817498208988611,"{""type"":""Point"",""coordinates"":[127.01147372098369,37.340579108071594]}"
000000000000000000aa,2015,68.27525163424392,9.249755695954946,5.876261339225948,0.6534797412671797,"{""type"":""Point"",""coordinates"":[128.16374110600253,37.81315017861473]}"
000000000000000000ac,2015,77.41193954902147,10.307944955468656,5.938932513559564,1.0853217938842383,"{""type"":""Point"",""coordinates"":[129.01844375952282,37.24956439646971]}"
000000000000000000ae,2015,62.04297012944755,9.572059697697,6.036708074297167,0.7970267178862062,"{""type"":""Point"",""coordinates"":[128.55756445194183,37.346045965963114]}"
000000000000000000c9,2015,76.79661688302174,9.784615448469594,6.021796498599656,0.4429806705743772,"{""type"":""Point"",""coordinates"":[127.41606579596704,38.246441027978065]}"
000000000000000000d6,2015,74.54142188896375,9.598417487148083,6.080569109252508,0.4583946423082843,"{""type"":""Point"",""coordinates"":[127.58375475018295,38.138000149459316]}"
000000000000000000d7,2015,75.40939774625701,10.941448032027154,6.34690626636376,0.4934930488238215,"{""type"":""Point"",""coordinates"":[127.21516099800407,37.91589232598717]}"
000000000000000000d8,2015,82.19509559592763,12.081389879923393,6.08510068181198,0.9988467499437554,"{""type"":""Point"",""coordinates"":[128.98233841829307,37.58071507710281]}"
000000000000000000e1,2015,76.52734881971031,10.005403106357846,5.9029048198315195,1.044333123136557,"{""type"":""Point"",""coordinates"":[128.78772095281542,37.57611328481565]}"
000000000000000000eb,2015,75.0009503223871,8.517597055452768,5.673075212692368,0.8991103695679046,"{""type"":""Point"",""coordinates"":[128.38518006431664,37.83867407304464]}"
000000000000000000f2,2015,77.20743445105337,10.951147427137187,6.345023081531906,0.4477008712013788,"{""type"":""Point"",""coordinates"":[127.08144593471435,38.14286502870862]}"
00000000000000000108,2015,70.48250495675074,9.218670074528575,5.920340292543585,0.5839610435108759,"{""type"":""Point"",""coordinates"":[128.19604729313474,37.638772572818674]}"
0000000000000000014e,2015,67.72938375949504,8.880575381803624,5.678840921032531,0.860091956953745,"{""type"":""Point"",""coordinates"":[128.25543360096455,37.92676807345653]}"
00000000000000000102,2015,81.93726906636105,10.907332800303436,5.800867312920559,1.1757305988843372,"{""type"":""Point"",""coordinates"":[129.11669559213445,37.14659483494353]}"
0000000000000000012b,2015,73.07881321658978,9.139597430260494,5.860675819260962,1.0211604958647076,"{""type"":""Point"",""coordinates"":[128.3792672963198,38.1635463393945]}"
00000000000000000086,2015,78.0158258424078,11.960547920029455,6.096984668472999,0.9897072812061098,"{""type"":""Point"",""coordinates"":[129.05992677662303,37.47358071519271]}"
00000000000000000094,2015,72.1436245319958,9.992084401771137,6.028665894389746,0.48770362001637985,"{""type"":""Point"",""coordinates"":[127.72345838618737,38.102528000579156]}"
0000000000000000009d,2015,71.39575037524317,9.061556299374502,5.8550839244497865,0.5951736461225942,"{""type"":""Point"",""coordinates"":[128.2254015553696,37.60947181979648]}"
000000000000000000b0,2015,78.0158258424078,11.960547920029455,6.096984668472999,0.9897072812061098,"{""type"":""Point"",""coordinates"":[129.0965850463834,37.46191124773584]}"
000000000000000000cb,2015,73.75873318936661,9.667747535890044,6.026575186380967,0.4684626696626692,"{""type"":""Point"",""coordinates"":[127.65949258157572,38.17125166601486]}"
000000000000000000d0,2015,72.15644769212128,9.322525642114783,5.874518421096639,1.0398909977499078,"{""type"":""Point"",""coordinates"":[128.7373018972041,37.51967444278219]}"
000000000000000000ea,2015,80.00132113157458,11.886816625184906,6.23808633595894,1.0022946200506249,"{""type"":""Point"",""coordinates"":[128.7192469970387,37.988852137423656]}"
000000000000000000f5,2015,70.4594093504957,11.307306795140619,6.329318978396373,0.5019207574847825,"{""type"":""Point"",""coordinates"":[127.16231619141968,37.780652250137216]}"
000000000000000000fe,2015,62.05038242593215,9.72703839493704,6.093327871994575,0.7492436566298815,"{""type"":""Point"",""coordinates"":[128.52278792282598,37.319616874019346]}"
0000000000000000011b,2015,76.93633159924879,10.999706963095434,6.368744940899717,0.4440911596504106,"{""type"":""Point"",""coordinates"":[127.06118823862857,38.15505621098875]}"
00000000000000000127,2015,74.92972228045724,11.306354202688794,6.40009935350173,0.47865648160751123,"{""type"":""Point"",""coordinates"":[127.14455113282273,37.960242545064744]}"
00000000000000000146,2015,62.6384343785972,12.154560980916699,6.13745948821844,0.5165701178865343,"{""type"":""Point"",""coordinates"":[127.03641347317563,37.4264480170578]}"
0000000000000000014d,2015,64.81985314618655,11.331127531874472,6.405965209203316,0.5985196904979984,"{""type"":""Point"",""coordinates"":[127.52478759785218,37.54832862615163]}"
0000000000000000007d,2015,67.80750256735828,11.691135240914889,6.249536328951194,0.5450057598813088,"{""type"":""Point"",""coordinates"":[127.36338597612163,37.44912254591456]}"
000000000000000000fb,2015,67.49001743355142,11.86019750482427,6.195585878947952,0.5413872956833331,"{""type"":""Point"",""coordinates"":[127.26383208600241,37.40313583675038]}"
0000000000000000012c,2015,64.22379086000234,8.988552340653996,5.849969590257842,0.9849390619264228,"{""type"":""Point"",""coordinates"":[128.67426358561156,37.43093387271756]}"
00000000000000000088,2015,72.89598193661925,9.372914372111552,5.937354498009256,1.038241320678178,"{""type"":""Point"",""coordinates"":[128.99555965291654,37.09360733712543]}"
0000000000000000008c,2015,87.54352287274979,12.644423306620126,5.794753908856308,1.206927475524896,"{""type"":""Point"",""coordinates"":[129.23514269341715,37.21093966314476]}"
000000000000000000cc,2015,78.50367315110287,10.906548023364962,5.891960038807383,0.9707395979639378,"{""type"":""Point"",""coordinates"":[128.37534774649382,38.36286369738248]}"
000000000000000000d5,2015,70.70934447186752,11.399943611879166,6.173818507605972,0.5293160236729177,"{""type"":""Point"",""coordinates"":[127.23528046195719,37.65484763211634]}"
000000000000000000dd,2015,74.82452275314675,11.37729878373841,6.463459181031908,0.46119416906423516,"{""type"":""Point"",""coordinates"":[127.05201140866056,38.01067943708027]}"
000000000000000000de,2015,67.51990064317965,9.883922777723626,5.771707700195293,0.6182234652026286,"{""type"":""Point"",""coordinates"":[128.00113552698758,38.090515182341164]}"
000000000000000000ef,2015,64.82905865784151,9.517527338032721,6.114868351941027,0.657353574929059,"{""type"":""Point"",""coordinates"":[128.35583472028392,37.35861617183277]}"
000000000000000000f7,2015,65.72295417883346,10.316895603434148,6.296866204391222,0.47303002295156965,"{""type"":""Point"",""coordinates"":[128.06262207141353,37.617252951134745]}"
00000000000000000104,2015,73.69297159887692,9.746014029106277,6.03196180237984,1.0121350292069917,"{""type"":""Point"",""coordinates"":[128.8849917831953,37.384327348506936]}"
00000000000000000114,2015,66.86115794025686,9.120343738822896,5.722668149967205,0.8231229707893113,"{""type"":""Point"",""coordinates"":[128.21662158539536,37.93683672363521]}"
00000000000000000122,2015,77.47472623348938,9.62146082119716,6.131822683091173,0.47532684839360195,"{""type"":""Point"",""coordinates"":[127.38632359194057,38.0944391912682]}"
00000000000000000125,2015,75.08412298494571,10.474170609187695,6.261719514205311,0.5179075030465528,"{""type"":""Point"",""coordinates"":[127.31044306931408,37.89200492164387]}"
0000000000000000012d,2015,62.54470497028795,9.958812340733573,6.309926412823529,0.4772607146652062,"{""type"":""Point"",""coordinates"":[127.9553762319771,37.842392963323235]}"
